passenger_id,Pclass,Sex_female,Sex_male,Age,SibSp,Parch,Fare,Embarked_S,Embarked_Q
396,3,True,False,0.12982713461093673,0,0,-0.4880753554061005,True,False
397,2,False,True,1.2856624697536683,0,0,-0.12274485029315124,True,False
398,2,False,True,-0.4866183774651868,0,0,-0.434807301618015,True,False
399,2,True,False,-0.10133993241760961,0,0,-0.39152121966005005,True,False
400,3,False,True,0.7462726466870603,0,0,-0.48664993466069395,True,False
401,3,False,True,-0.2554513104366405,0,0,-0.4841333019887193,True,False
402,3,True,False,-0.6407297554842177,1,0,-0.4483971180466784,True,False
403,3,False,True,-0.10133993241760961,1,0,-0.32709542325749746,True,False
404,3,True,False,-0.7177854444937332,0,0,-0.4718018018960432,True,False
405,2,False,True,0.36099420163948304,1,0,-0.22341015717213955,True,False
406,3,False,True,1.6709409148012455,0,0,-0.49017322040145855,True,False
407,2,False,True,-2.0277321576554956,1,1,-0.2687095452676843,True,False
408,3,False,True,-0.6407297554842177,0,0,-0.48966989386706367,True,False
409,3,True,False,-0.10133993241760961,3,1,-0.13348181192486414,True,False
410,3,False,True,-0.10133993241760961,0,0,-0.48723782005286725,True,False
411,3,False,True,-0.10133993241760961,0,0,-0.5081258712302573,False,True
412,1,True,False,0.2839385126299676,1,0,1.1657710777578991,False,True
413,2,False,True,-0.10133993241760961,0,0,-0.6462044460638905,True,False
414,3,False,True,1.1315510917346374,0,0,-0.48664993466069395,True,False
415,3,True,False,-0.10133993241760961,0,0,-0.4841333019887193,True,False
416,2,True,False,0.36099420163948304,1,1,0.008120048649533558,True,False
417,2,True,False,-0.871896822512764,0,2,-0.38447464817852084,True,False
418,2,False,True,0.052771445601421274,0,0,-0.38447464817852084,True,False
419,3,True,False,-1.4883423345888875,0,2,-0.15999101383837694,True,False
420,3,False,True,-0.10133993241760961,0,0,-0.48723782005286725,False,False
421,3,False,True,-0.6407297554842177,0,0,-0.4905094425264344,False,True
422,3,False,True,-0.024284243408094167,0,0,-0.4876565877294839,True,False
423,3,True,False,-0.10133993241760961,1,1,-0.3562883622524042,True,False
424,3,False,True,-0.871896822512764,1,1,-0.23926494300558024,True,False
425,3,False,True,-0.10133993241760961,0,0,-0.5002397510893574,True,False
426,2,True,False,-0.10133993241760961,1,0,-0.12274485029315124,True,False
427,2,True,False,-0.7948411335032486,0,0,-0.12274485029315124,True,False
428,3,False,True,-0.10133993241760961,0,0,-0.49017322040145855,False,True
429,3,False,True,0.20688282362045216,0,0,-0.4841333019887193,True,False
430,1,False,True,-0.10133993241760961,0,0,-0.11167166653646252,True,False
431,3,True,False,-0.10133993241760961,1,0,-0.3220621579135481,True,False
432,2,True,False,0.9774397137156066,1,0,-0.12274485029315124,True,False
433,3,False,True,-0.9489525115222794,0,0,-0.5027563837613321,True,False
434,1,False,True,1.5938852257917302,1,0,0.47923368484319884,True,False
435,1,True,False,-1.1801195785508258,1,2,1.769762919031829,True,False
436,3,True,False,-0.6407297554842177,2,2,0.045869538729154176,True,False
437,2,True,False,-0.4095626884556714,2,3,-0.2687095452676843,True,False
438,1,False,True,2.6726648719249466,1,4,4.648790695770894,True,False
439,2,False,True,0.12982713461093673,0,0,-0.434807301618015,True,False
440,2,True,False,1.208606780744153,1,1,-0.11771158494920184,True,False
441,3,False,True,-0.7177854444937332,0,0,-0.4549403629938127,True,False
442,3,False,True,-0.3325069994461559,1,0,-0.48966989386706367,True,False
443,2,True,False,-0.10133993241760961,0,0,-0.38447464817852084,True,False
444,3,False,True,-0.10133993241760961,0,0,-0.4828749856527319,True,False
445,1,False,True,-1.9506764686459803,0,2,1.0018537319545673,True,False
446,2,True,False,-1.2571752675603414,0,1,-0.25360974923583607,True,False
447,1,False,True,0.36099420163948304,0,0,-0.11167166653646252,True,False
448,3,True,False,-1.8736207796364648,2,1,-0.25847591017036636,False,False
449,1,False,True,1.747996603810761,0,0,-0.032146074102061765,True,False
450,2,False,True,0.5151055796585139,1,2,-0.08751199288550533,True,False
451,3,False,True,-0.10133993241760961,1,0,-0.24421364949175128,True,False
452,1,False,True,0.052771445601421274,0,0,-0.08751199288550533,False,False
453,1,False,True,1.5168295367822147,1,0,1.1477358813774596,False,False
454,3,False,True,-0.10133993241760961,0,0,-0.4841333019887193,True,False
455,3,False,True,-0.024284243408094167,0,0,-0.48723782005286725,False,False
456,1,False,True,2.749720560934462,0,0,-0.11167166653646252,True,False
457,1,True,False,-0.10133993241760961,1,0,0.39794644953841574,True,False
458,2,True,False,1.5938852257917302,0,0,-0.434807301618015,True,False
459,3,False,True,-0.10133993241760961,0,0,-0.49017322040145855,False,True
460,1,False,True,1.4397738477726993,0,0,-0.11167166653646252,True,False
461,3,False,True,0.36099420163948304,0,0,-0.4841333019887193,True,False
462,1,False,True,1.3627181587631838,0,0,0.12891841690431952,True,False
463,2,False,True,1.4397738477726993,0,0,-0.38447464817852084,True,False
464,3,False,True,-0.10133993241760961,0,0,-0.4841333019887193,True,False
465,3,False,True,0.6692169576775449,0,0,-0.5042663633645169,True,False
466,2,False,True,-0.10133993241760961,0,0,-0.6462044460638905,True,False
467,1,False,True,2.0562193598488228,0,0,-0.11167166653646252,True,False
468,3,False,True,-0.10133993241760961,0,0,-0.4906765469358535,False,True
469,3,True,False,-2.2011074579269057,2,1,-0.25847591017036636,False,False
470,3,False,True,-0.10133993241760961,0,0,-0.5002397510893574,True,False
471,3,False,True,0.6692169576775449,0,0,-0.4718018018960432,True,False
472,2,True,False,0.2839385126299676,1,2,-0.08751199288550533,True,False
473,2,True,False,-0.4866183774651868,0,0,-0.36853530348730185,False,False
474,3,True,False,-0.5636740664747023,0,0,-0.448145454779481,True,False
475,1,False,True,-0.10133993241760961,0,0,0.40071474547758795,True,False
476,2,False,True,0.36099420163948304,1,0,-0.22341015717213955,True,False
477,3,False,True,-0.024284243408094167,1,0,-0.5043509222222953,True,False
478,3,False,True,-0.5636740664747023,0,0,-0.49478771806879135,True,False
479,3,True,False,-2.104787846665011,0,1,-0.39881945440877664,True,False
480,3,False,True,-1.565398023598403,5,2,0.29803613246101984,True,False
481,2,False,True,-0.10133993241760961,0,0,-0.6462044460638905,True,False
482,3,False,True,1.5938852257917302,0,0,-0.4841333019887193,True,False
483,3,True,False,2.5956091829154313,0,0,-0.4531787201234304,True,False
484,1,False,True,-0.3325069994461559,1,0,1.1874986775946599,False,False
485,3,True,False,-0.10133993241760961,3,1,-0.13348181192486414,True,False
486,1,True,False,0.4380498906489985,1,0,1.1657710777578991,True,False
487,1,False,True,2.210330737867854,0,0,-0.04825252320269991,False,False
488,3,False,True,0.052771445601421274,0,0,-0.4841333019887193,True,False
489,3,False,True,-1.565398023598403,1,1,-0.32608877018870763,True,False
490,3,False,True,-0.10133993241760961,1,0,-0.24421364949175128,True,False
491,3,False,True,-0.6407297554842177,0,0,-0.5002397510893574,True,False
492,1,False,True,1.9791636708393074,0,0,-0.032146074102061765,True,False
493,1,False,True,3.2120546949915547,0,0,0.3504666508958721,False,False
494,3,False,True,-0.6407297554842177,0,0,-0.4841333019887193,True,False
495,3,False,True,-0.10133993241760961,0,0,-0.3551146047741951,False,False
496,1,True,False,1.902107981829792,1,0,0.9295438287172524,False,False
497,3,False,True,-0.10133993241760961,0,0,-0.3421952192893457,True,False
498,1,True,False,-0.3325069994461559,1,2,2.404961005438245,True,False
499,3,False,True,-0.4095626884556714,0,0,-0.489251126190447,True,False
500,3,False,True,-0.9489525115222794,0,0,-0.4718018018960432,True,False
501,3,True,False,-0.6407297554842177,0,0,-0.49017322040145855,False,True
502,3,True,False,-0.10133993241760961,0,0,-0.4926052942156549,False,True
503,3,True,False,0.5921612686680294,0,0,-0.4531787201234304,True,False
504,1,True,False,-1.026008200531795,0,0,1.0953053629426073,True,False
505,1,False,True,-0.871896822512764,1,0,1.546285937760475,False,False
506,2,True,False,0.2839385126299676,0,2,-0.12274485029315124,True,False
507,1,False,True,-0.10133993241760961,0,0,-0.11167166653646252,True,False
508,3,False,True,-0.10133993241760961,0,0,-0.19270723857404815,True,False
509,3,False,True,-0.2554513104366405,0,0,0.4912289628108992,True,False
510,3,False,True,-0.024284243408094167,0,0,-0.49017322040145855,False,True
511,3,False,True,-0.10133993241760961,0,0,-0.4841333019887193,True,False
512,1,False,True,0.5151055796585139,0,0,-0.1169565951476094,True,False
513,1,True,False,1.902107981829792,1,0,0.5496993996584907,False,False
514,3,False,True,-0.4095626884556714,0,0,-0.49529104460318635,True,False
515,1,False,True,1.3627181587631838,0,0,0.03873840838984667,True,False
516,2,True,False,0.36099420163948304,0,0,-0.434807301618015,True,False
517,3,False,True,-0.10133993241760961,0,0,-0.15999101383837694,False,True
518,2,True,False,0.5151055796585139,1,0,-0.12274485029315124,True,False
519,3,False,True,0.20688282362045216,0,0,-0.48723782005286725,True,False
520,1,True,False,0.052771445601421274,0,0,1.236236792573191,True,False
521,3,False,True,-0.5636740664747023,0,0,-0.48723782005286725,True,False
522,3,False,True,-0.10133993241760961,0,0,-0.5007430776237524,False,False
523,1,True,False,1.1315510917346374,0,1,0.5210943460557573,False,False
524,3,False,True,-0.10133993241760961,0,0,-0.500658518765974,False,False
525,3,False,True,0.8618561802013335,0,0,-0.49017322040145855,False,True
526,2,True,False,1.5938852257917302,0,0,-0.434807301618015,True,False
527,1,False,True,-0.10133993241760961,0,0,3.8188897994114144,True,False
528,3,False,True,0.7462726466870603,0,0,-0.48664993466069395,True,False
529,2,False,True,-0.4866183774651868,2,1,-0.41467424024221733,True,False
530,2,True,False,-2.104787846665011,1,1,-0.12274485029315124,True,False
531,3,False,True,-0.10133993241760961,0,0,-0.500658518765974,False,False
532,3,False,True,-0.9489525115222794,1,1,-0.500658518765974,False,False
533,3,True,False,-0.10133993241760961,0,2,-0.19606341990539358,False,False
534,3,True,False,0.052771445601421274,0,0,-0.4718018018960432,True,False
535,2,True,False,-1.719509401617434,0,2,-0.11771158494920184,True,False
536,1,False,True,1.208606780744153,0,0,-0.11167166653646252,True,False
537,1,True,False,0.052771445601421274,0,0,1.4964566108553758,False,False
538,3,False,True,-0.10133993241760961,0,0,-0.35427505611482435,True,False
539,1,True,False,-0.5636740664747023,0,2,0.3503820920380938,False,False
540,1,True,False,0.5151055796585139,0,2,0.7832429116177435,True,False
541,3,True,False,-1.565398023598403,4,2,-0.016542951535818605,True,False
542,3,True,False,-1.4112866455793722,4,2,-0.016542951535818605,True,False
543,2,False,True,0.20688282362045216,1,0,-0.12274485029315124,True,False
544,1,False,True,1.5938852257917302,1,0,1.4964566108553758,False,False
545,1,False,True,2.6726648719249466,0,0,-0.12274485029315124,True,False
546,2,True,False,-0.7948411335032486,1,0,-0.12274485029315124,True,False
547,2,False,True,-0.10133993241760961,0,0,-0.3671098827418954,False,False
548,3,False,True,0.2839385126299676,1,1,-0.23297336132564347,True,False
549,2,False,True,-1.6424537126079184,1,1,0.09368555949667362,True,False
550,1,False,True,-0.9489525115222794,0,2,1.5862158383870948,False,False
551,2,False,True,-0.17839562142712506,0,0,-0.12274485029315124,True,False
552,3,False,True,-0.10133993241760961,0,0,-0.4885786819404954,False,True
553,3,False,True,-0.5636740664747023,0,0,-0.5007430776237524,False,False
554,3,True,False,-0.5636740664747023,0,0,-0.48966989386706367,True,False
555,1,False,True,2.5185534939059155,0,0,-0.11167166653646252,True,False
556,1,True,False,1.4397738477726993,1,0,0.151064784417697,False,False
557,1,False,True,-0.10133993241760961,0,0,3.9345703434644728,False,False
558,1,True,False,0.7462726466870603,1,1,0.9573938925183935,True,False
559,3,True,False,0.5151055796585139,1,0,-0.29588917812501114,True,False
560,3,False,True,-0.10133993241760961,0,0,-0.49017322040145855,False,True
561,3,False,True,0.8233283356965757,0,0,-0.48723782005286725,True,False
562,2,False,True,-0.10133993241760961,0,0,-0.374408117490622,True,False
563,3,False,True,-0.10133993241760961,0,0,-0.4841333019887193,True,False
564,3,True,False,-0.10133993241760961,0,0,-0.4841333019887193,True,False
565,3,False,True,-0.4095626884556714,2,0,-0.15999101383837694,True,False
566,3,False,True,-0.7948411335032486,0,0,-0.48723782005286725,True,False
567,3,True,False,-0.024284243408094167,0,4,-0.22190017756895475,True,False
568,3,False,True,-0.10133993241760961,0,0,-0.500658518765974,False,False
569,3,False,True,0.20688282362045216,0,0,-0.4880753554061005,True,False
570,2,False,True,2.5185534939059155,0,0,-0.434807301618015,True,False
571,1,True,False,1.8250522928202764,2,0,0.3902294471130725,True,False
572,1,False,True,0.5151055796585139,0,0,-0.11494328901002966,True,False
573,3,True,False,-0.10133993241760961,0,0,-0.49017322040145855,False,True
574,3,False,True,-1.026008200531795,0,0,-0.4841333019887193,True,False
575,3,False,True,-0.7948411335032486,0,0,-0.35427505611482435,True,False
576,2,True,False,0.36099420163948304,0,0,-0.38447464817852084,True,False
577,1,True,False,0.7462726466870603,1,0,0.47923368484319884,True,False
578,3,True,False,-0.10133993241760961,1,0,-0.3551146047741951,False,False
579,3,False,True,0.20688282362045216,0,0,-0.48664993466069395,True,False
580,2,True,False,-0.3325069994461559,1,1,-0.0422126047899606,True,False
581,1,True,False,0.7462726466870603,1,1,1.5862158383870948,False,False
582,2,False,True,1.902107981829792,0,0,-0.12274485029315124,True,False
583,1,False,True,0.5151055796585139,0,0,0.16163464163999072,False,False
584,3,False,True,-0.10133993241760961,0,0,-0.4707951488272534,False,False
585,1,True,False,-0.871896822512764,0,2,0.9573938925183935,True,False
586,2,False,True,1.3627181587631838,0,0,-0.34420852542692554,True,False
587,1,False,True,2.3644421158868845,1,1,0.9483340148992845,False,False
588,3,False,True,-0.5636740664747023,0,0,-0.4841333019887193,True,False
589,3,False,True,-0.10133993241760961,0,0,-0.4841333019887193,True,False
590,3,False,True,0.4380498906489985,0,0,-0.5027563837613321,True,False
591,1,True,False,1.747996603810761,1,0,0.9295438287172524,False,False
592,3,False,True,1.3627181587631838,0,0,-0.5002397510893574,True,False
593,3,True,False,-0.10133993241760961,0,2,-0.49017322040145855,False,True
594,2,False,True,0.5921612686680294,1,0,-0.12274485029315124,True,False
595,3,False,True,0.5151055796585139,1,1,-0.15999101383837694,True,False
596,2,True,False,-0.10133993241760961,0,0,0.01818657933743239,True,False
597,3,False,True,1.5168295367822147,0,0,-0.6462044460638905,True,False
598,3,False,True,-0.10133993241760961,0,0,-0.5007430776237524,False,False
599,1,False,True,1.5168295367822147,1,0,0.4999546316111698,False,False
600,2,True,False,-0.4095626884556714,2,1,-0.10261178891735358,True,False
601,3,False,True,-0.10133993241760961,0,0,-0.48723782005286725,True,False
602,1,False,True,-0.10133993241760961,0,0,0.20743735626993037,True,False
603,3,False,True,1.1315510917346374,0,0,-0.4841333019887193,True,False
604,1,False,True,0.4380498906489985,0,0,-0.11167166653646252,False,False
605,3,False,True,0.5151055796585139,1,0,-0.3331353416702368,True,False
606,3,False,True,0.052771445601421274,0,0,-0.48723782005286725,True,False
607,1,False,True,-0.17839562142712506,0,0,-0.032146074102061765,True,False
608,2,True,False,-0.5636740664747023,1,2,0.1909121394926757,False,False
609,1,True,False,0.8233283356965757,0,0,2.443465485319458,True,False
610,3,True,False,0.7462726466870603,1,5,-0.016542951535818605,True,False
611,3,False,True,-0.10133993241760961,0,0,-0.5042663633645169,True,False
612,3,True,False,-0.10133993241760961,1,0,-0.33414199473902667,False,True
613,3,False,True,-0.10133993241760961,0,0,-0.49017322040145855,False,True
614,3,False,True,0.4380498906489985,0,0,-0.4841333019887193,True,False
615,2,True,False,-0.4095626884556714,1,2,0.6624445433629575,True,False
616,3,False,True,0.36099420163948304,1,1,-0.3562883622524042,True,False
617,3,True,False,-0.2554513104366405,1,0,-0.3220621579135481,True,False
618,2,True,False,-1.9506764686459803,2,1,0.13898494759221836,True,False
619,2,False,True,-0.2554513104366405,0,0,-0.434807301618015,True,False
620,3,False,True,-0.17839562142712506,1,0,-0.3551971503258359,False,False
621,1,False,True,0.9774397137156066,1,0,0.41187248809205507,True,False
622,3,False,True,-0.7177854444937332,1,1,-0.3292758338044964,False,False
623,3,False,True,-0.6407297554842177,0,0,-0.4880753554061005,True,False
624,3,False,True,-0.6407297554842177,0,0,-0.3220621579135481,True,False
625,1,False,True,2.4414978048964002,0,0,0.004512204050990585,True,False
626,2,False,True,2.133275048858338,0,0,-0.3975611380727893,False,True
627,1,True,False,-0.6407297554842177,0,0,0.9233347925889563,True,False
628,3,False,True,-0.2554513104366405,0,0,-0.48723782005286725,True,False
629,3,False,True,-0.10133993241760961,0,0,-0.4905094425264344,False,True
630,1,False,True,3.905555896077194,0,0,-0.0422126047899606,True,False
631,3,False,True,1.6709409148012455,0,0,-0.5041818045067386,True,False
632,1,False,True,0.20688282362045216,0,0,-0.032146074102061765,False,False
633,1,False,True,-0.10133993241760961,0,0,-0.6462044460638905,True,False
634,3,True,False,-1.565398023598403,3,2,-0.08449203367913571,True,False
635,2,True,False,-0.10133993241760961,0,0,-0.38447464817852084,True,False
636,3,False,True,0.20688282362045216,0,0,-0.48664993466069395,True,False
637,2,False,True,0.12982713461093673,1,1,-0.11771158494920184,True,False
638,3,True,False,0.9003840247060911,0,5,0.15282642728807924,True,False
639,3,False,True,-0.10133993241760961,1,0,-0.3220621579135481,True,False
640,3,False,True,-0.7177854444937332,0,0,-0.4880753554061005,True,False
641,1,True,False,-0.4095626884556714,0,0,0.7490167072788875,False,False
642,3,True,False,-2.104787846665011,3,2,-0.08449203367913571,True,False
643,3,False,True,-0.10133993241760961,0,0,0.4912289628108992,True,False
644,3,True,False,-2.2011074579269057,2,1,-0.25847591017036636,False,False
645,1,False,True,1.4397738477726993,1,0,0.8985892468519636,False,False
646,3,False,True,-0.7948411335032486,0,0,-0.48723782005286725,True,False
647,1,False,True,2.0562193598488228,0,0,0.06851923277692655,False,False
648,3,False,True,-0.10133993241760961,0,0,-0.4941998326766181,True,False
649,3,True,False,-0.4866183774651868,0,0,-0.4941998326766181,True,False
650,3,False,True,-0.10133993241760961,0,0,-0.48723782005286725,True,False
651,2,True,False,-0.871896822512764,0,1,-0.18314403442054422,True,False
652,3,False,True,-0.6407297554842177,0,0,-0.47641629956337606,True,False
653,3,True,False,-0.10133993241760961,0,0,-0.4885786819404954,False,True
654,3,True,False,-0.871896822512764,0,0,-0.5103062817772562,False,True
655,2,False,True,-0.4095626884556714,2,0,0.8335755650572377,True,False
656,3,False,True,-0.10133993241760961,0,0,-0.48723782005286725,True,False
657,3,True,False,0.20688282362045216,1,1,-0.33414199473902667,False,True
658,2,False,True,-0.4866183774651868,0,0,-0.38447464817852084,True,False
659,1,False,True,2.210330737867854,0,2,1.6343680812795898,False,False
660,1,False,True,1.5938852257917302,2,0,2.044579206811467,True,False
661,3,False,True,0.8233283356965757,0,0,-0.5007430776237524,False,False
662,1,False,True,1.3627181587631838,0,0,-0.1310497381106678,True,False
663,3,False,True,0.5151055796585139,0,0,-0.49529104460318635,True,False
664,3,False,True,-0.7177854444937332,1,0,-0.48664993466069395,True,False
665,2,False,True,0.20688282362045216,2,0,0.8335755650572377,True,False
666,2,False,True,-0.3325069994461559,0,0,-0.38447464817852084,True,False
667,3,False,True,-0.10133993241760961,0,0,-0.48966989386706367,True,False
668,3,False,True,1.054495402725122,0,0,-0.4841333019887193,True,False
669,1,True,False,-0.10133993241760961,1,0,0.40071474547758795,True,False
670,2,True,False,0.8233283356965757,1,1,0.13898494759221836,True,False
671,1,False,True,0.12982713461093673,1,0,0.40071474547758795,True,False
672,2,False,True,3.1349990059820394,0,0,-0.434807301618015,True,False
673,2,False,True,0.12982713461093673,0,0,-0.38447464817852084,True,False
674,2,False,True,-0.10133993241760961,0,0,-0.6462044460638905,True,False
675,3,False,True,-0.871896822512764,0,0,-0.48966989386706367,True,False
676,3,False,True,-0.3710348439509137,0,0,-0.4841333019887193,True,False
677,3,True,False,-0.871896822512764,0,0,-0.4480608959217026,True,False
678,3,True,False,1.054495402725122,1,6,0.29803613246101984,True,False
679,1,False,True,0.5151055796585139,0,1,9.668550782149426,False,False
680,3,True,False,-0.10133993241760961,0,0,-0.482371659118337,False,True
681,1,False,True,-0.17839562142712506,0,0,0.8985892468519636,False,False
682,3,False,True,-0.7177854444937332,0,0,-0.460476954872157,True,False
683,3,False,True,-1.1801195785508258,5,2,0.29803613246101984,True,False
684,2,False,True,2.3644421158868845,1,1,0.13898494759221836,True,False
685,2,False,True,-0.3325069994461559,1,2,0.1909121394926757,False,False
686,3,False,True,-1.1801195785508258,4,1,0.15282642728807924,True,False
687,3,False,True,-0.7948411335032486,0,0,-0.4414351054229276,True,False
688,3,False,True,-0.871896822512764,0,0,-0.489251126190447,True,False
689,1,True,False,-1.1030638895413103,0,1,3.608666412443748,True,False
690,1,False,True,0.12982713461093673,1,0,0.5013800523565762,True,False
691,3,True,False,-1.9506764686459803,0,1,-0.376085201503226,False,False
692,3,False,True,-0.10133993241760961,0,0,0.4912289628108992,True,False
693,3,False,True,-0.3325069994461559,0,0,-0.5007430776237524,False,False
694,1,False,True,2.3644421158868845,0,0,-0.11167166653646252,True,False
695,2,False,True,1.747996603810761,0,0,-0.374408117490622,True,False
696,3,False,True,1.1315510917346374,0,0,-0.4841333019887193,True,False
697,3,True,False,-0.10133993241760961,0,0,-0.4905094425264344,False,True
698,1,False,True,1.5168295367822147,1,1,1.5862158383870948,False,False
699,3,False,True,0.9774397137156066,0,0,-0.4921865265390384,True,False
700,1,True,False,-0.871896822512764,1,0,3.9345703434644728,False,False
701,1,False,True,0.4380498906489985,0,0,-0.1169565951476094,True,False
702,3,True,False,-0.871896822512764,0,1,-0.3551971503258359,False,False
703,3,False,True,-0.3325069994461559,0,0,-0.49034032481087764,False,True
704,3,False,True,-0.2554513104366405,1,0,-0.4880753554061005,True,False
705,2,False,True,0.7462726466870603,0,0,-0.12274485029315124,True,False
706,2,True,False,1.208606780744153,0,0,-0.374408117490622,True,False
707,1,False,True,0.9774397137156066,0,0,-0.1169565951476094,True,False
708,1,True,False,-0.5636740664747023,0,0,2.404961005438245,True,False
709,3,False,True,-0.10133993241760961,1,1,-0.33925981894075447,False,False
710,1,True,False,-0.4095626884556714,0,0,0.3504666508958721,False,False
711,1,False,True,-0.10133993241760961,0,0,-0.11167166653646252,True,False
712,1,False,True,1.4397738477726993,1,0,0.40071474547758795,True,False
713,3,False,True,-0.024284243408094167,0,0,-0.4552765851187885,True,False
714,2,False,True,1.747996603810761,0,0,-0.38447464817852084,True,False
715,3,False,True,-0.7948411335032486,0,0,-0.4921865265390384,True,False
716,1,True,False,0.6692169576775449,0,0,3.9345703434644728,False,False
717,2,True,False,-0.17839562142712506,0,0,-0.434807301618015,True,False
718,3,False,True,-0.10133993241760961,0,0,-0.33414199473902667,False,True
719,3,False,True,0.2839385126299676,0,0,-0.48966989386706367,True,False
720,2,True,False,-1.7965650906269495,0,1,0.01818657933743239,True,False
721,3,False,True,-0.9489525115222794,1,0,-0.5041818045067386,True,False
722,2,False,True,0.36099420163948304,0,0,-0.38447464817852084,True,False
723,2,False,True,1.5938852257917302,0,0,-0.38447464817852084,True,False
724,1,False,True,-0.17839562142712506,1,0,0.4228611129909654,True,False
725,3,False,True,-0.7177854444937332,0,0,-0.4718018018960432,True,False
726,2,True,False,0.052771445601421274,3,0,-0.22341015717213955,True,False
727,3,True,False,-0.10133993241760961,0,0,-0.49042488366865605,False,True
728,2,False,True,-0.3325069994461559,1,0,-0.12274485029315124,True,False
729,3,True,False,-0.3325069994461559,1,0,-0.48664993466069395,True,False
730,1,True,False,-0.024284243408094167,0,0,3.608666412443748,True,False
731,3,False,True,-1.4112866455793722,0,0,-0.26795455546609187,False,False
732,2,False,True,-0.10133993241760961,0,0,-0.6462044460638905,True,False
733,2,False,True,-0.4866183774651868,0,0,-0.38447464817852084,True,False
734,2,False,True,-0.4866183774651868,0,0,-0.38447464817852084,True,False
735,3,False,True,-0.0628120879128519,0,0,-0.3220621579135481,True,False
736,3,True,False,1.4397738477726993,1,3,0.045869538729154176,True,False
737,1,False,True,0.4380498906489985,0,0,9.668550782149426,False,False
738,3,False,True,-0.10133993241760961,0,0,-0.48723782005286725,True,False
739,3,False,True,-0.10133993241760961,0,0,-0.48723782005286725,True,False
740,1,False,True,-0.10133993241760961,0,0,-0.0422126047899606,True,False
741,1,False,True,0.5151055796585139,1,0,0.941287443417755,True,False
742,1,True,False,-0.6407297554842177,2,2,4.636207532411021,False,False
743,3,False,True,-0.4095626884556714,1,0,-0.3220621579135481,True,False
744,3,False,True,0.12982713461093673,0,0,-0.48664993466069395,True,False
745,1,False,True,3.1349990059820394,1,1,0.7832429116177435,True,False
746,3,False,True,-1.026008200531795,1,1,-0.2385099532039878,True,False
747,2,True,False,0.052771445601421274,0,0,-0.38447464817852084,True,False
748,1,False,True,-0.7948411335032486,1,0,0.4228611129909654,True,False
749,3,False,True,0.12982713461093673,0,0,-0.49017322040145855,False,True
750,2,True,False,-1.9506764686459803,1,1,-0.18314403442054422,True,False
751,3,False,True,-1.7965650906269495,0,1,-0.3950445054008146,True,False
752,3,False,True,0.2839385126299676,0,0,-0.4549403629938127,True,False
753,3,False,True,-0.4866183774651868,0,0,-0.48723782005286725,True,False
754,2,True,False,1.4397738477726993,1,2,0.6624445433629575,True,False
755,2,False,True,-2.2072719130476663,1,1,-0.35427505611482435,True,False
756,3,False,True,-0.10133993241760961,0,0,-0.489251126190447,True,False
757,2,False,True,-0.871896822512764,0,0,-0.41467424024221733,True,False
758,3,False,True,0.36099420163948304,0,0,-0.4841333019887193,True,False
759,1,True,False,0.2839385126299676,0,0,1.0953053629426073,True,False
760,3,False,True,-0.10133993241760961,0,0,-0.35427505611482435,True,False
761,3,False,True,0.9003840247060911,0,0,-0.5027563837613321,True,False
762,3,False,True,-0.7177854444937332,0,0,-0.500658518765974,False,False
763,1,True,False,0.5151055796585139,1,2,1.769762919031829,True,False
764,3,False,True,-1.026008200531795,0,0,-0.48966989386706367,True,False
765,1,True,False,1.6709409148012455,1,0,0.9233347925889563,True,False
766,1,False,True,-0.10133993241760961,0,0,0.151064784417697,False,False
767,3,True,False,0.091299290106179,0,0,-0.49017322040145855,False,True
768,3,False,True,-0.10133993241760961,1,0,-0.15999101383837694,False,True
769,3,False,True,0.20688282362045216,0,0,-0.47784172030878247,True,False
770,3,False,True,-0.4095626884556714,0,0,-0.4549403629938127,True,False
771,3,False,True,1.4397738477726993,0,0,-0.4880753554061005,True,False
772,2,True,False,2.133275048858338,0,0,-0.434807301618015,True,False
773,3,False,True,-0.10133993241760961,0,0,-0.5007430776237524,False,False
774,2,True,False,1.902107981829792,1,3,-0.18314403442054422,True,False
775,3,False,True,-0.871896822512764,0,0,-0.49017322040145855,True,False
776,3,False,True,-0.10133993241760961,0,0,-0.49017322040145855,False,True
777,3,True,False,-1.8736207796364648,0,0,-0.3950445054008146,True,False
778,3,False,True,-0.10133993241760961,0,0,-0.49042488366865605,False,True
779,1,True,False,1.054495402725122,0,1,3.608666412443748,True,False
780,3,True,False,-1.2571752675603414,0,0,-0.500658518765974,False,False
781,1,True,False,-0.9489525115222794,1,0,0.5013800523565762,True,False
782,1,False,True,-0.024284243408094167,0,0,-0.0422126047899606,True,False
783,3,False,True,-0.10133993241760961,1,2,-0.1740841568014353,True,False
784,3,False,True,-0.3325069994461559,0,0,-0.5042663633645169,True,False
785,3,False,True,-0.3325069994461559,0,0,-0.5002397510893574,True,False
786,3,True,False,-0.871896822512764,0,0,-0.49529104460318635,True,False
787,3,False,True,-1.6424537126079184,4,1,-0.05982903349378355,False,True
788,3,False,True,-2.1818435356745267,1,2,-0.2319667082568536,True,False
789,1,False,True,1.2856624697536683,0,0,0.9483340148992845,False,False
790,3,False,True,-0.10133993241760961,0,0,-0.49017322040145855,False,True
791,2,False,True,-1.026008200531795,0,0,-0.12274485029315124,True,False
